year,month,day,hour,temp,temp_source,rhum,rhum_source,prcp,prcp_source,wdir,wdir_source,wspd,wspd_source,wpgt,wpgt_source,pres,pres_source,cldc,cldc_source,coco,coco_source
2026,1,19,0,0.0,metar,96,metar,0.0,metar,346,metno_forecast,11.0,metar,,,1012.0,metar,8,metar,12,metno_forecast
2026,1,19,1,0.0,metar,96,metar,0.0,metar,360,metar,7.0,metar,17.0,metar,1012.0,metar,8,metar,12,metno_forecast
2026,1,19,2,-1.0,metar,92,metar,0.0,metar,340,metno_forecast,7.0,metar,,,1011.0,metar,6,metar,5,metar
2026,1,19,3,-1.0,metar,92,metar,0.2,metno_forecast,300,metar,6.0,metar,,,1011.0,metar,6,metar,5,metar
2026,1,19,4,-1.0,metar,92,metar,0.2,metno_forecast,310,metar,13.0,metar,14.0,metar,1011.0,metar,2,metar,14,metno_forecast
2026,1,19,5,-2.0,metar,92,metar,0.0,metno_forecast,280,metar,9.0,metar,,,1010.0,metar,6,metar,3,metno_forecast
2026,1,19,6,-2.0,metar,89,metar,0.0,metno_forecast,306,metno_forecast,7.0,metar,,,1011.0,metar,6,metar,3,metno_forecast
2026,1,19,7,-2.0,metar,85,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1011.0,metar,8,metar,3,metno_forecast
2026,1,19,8,-2.0,metar,92,metar,0.0,metno_forecast,270,metar,13.0,metar,,,1011.0,metar,8,metar,3,metno_forecast
2026,1,19,9,-3.0,metar,85,metar,0.0,metno_forecast,240,metar,13.0,metar,16.0,metar,1012.0,metar,8,metar,3,metno_forecast
2026,1,19,10,-4.0,metar,85,metar,0.0,metno_forecast,260,metar,11.0,metar,,,1013.0,metar,6,metar,3,metno_forecast
2026,1,19,11,-4.0,metar,81,metar,0.0,metno_forecast,270,metar,9.0,metar,,,1013.0,metar,4,metar,3,metno_forecast
2026,1,19,12,-5.0,metar,78,metar,0.0,metno_forecast,259,metno_forecast,10.8,metno_forecast,,,1014.0,metar,0,metno_forecast,3,metno_forecast
2026,1,19,13,-6.0,metar,75,metar,0.0,metno_forecast,240,metar,9.0,metar,14.0,metar,1015.0,metar,0,metno_forecast,1,metno_forecast
2026,1,19,14,-4.0,metar,65,metar,0.0,metno_forecast,263,metno_forecast,11.0,metar,,,1015.0,metar,0,metno_forecast,1,metno_forecast
2026,1,19,15,-3.0,metar,60,metar,0.0,metno_forecast,280,metar,20.0,metar,17.0,metar,1015.0,metar,6,metar,1,metno_forecast
2026,1,19,16,-2.0,metar,58,metar,0.0,metno_forecast,260,metar,17.0,metar,16.0,metar,1015.0,metar,0,metno_forecast,1,metno_forecast
2026,1,19,17,-1.0,metar,54,metar,0.0,metno_forecast,270,metar,13.0,metar,,,1014.0,metar,2,metar,1,metno_forecast
2026,1,19,18,-1.0,metar,56,metar,0.0,metno_forecast,230,metar,15.0,metar,17.0,metar,1014.0,metar,2,metar,1,metno_forecast
2026,1,19,19,-1.0,metar,51,metar,0.0,metno_forecast,290,metar,13.0,metar,22.0,metar,1014.0,metar,6,metar,1,metno_forecast
2026,1,19,20,-1.0,metar,49,metar,0.0,metno_forecast,216,metno_forecast,15.5,metno_forecast,,,1015.0,metar,6,metar,3,metno_forecast
2026,1,19,21,-1.0,metar,49,metar,0.0,metno_forecast,270,metar,13.0,metar,,,1016.0,metar,2,metar,3,metno_forecast
2026,1,19,22,-1.0,metar,53,metar,0.0,metno_forecast,240,metar,13.0,metar,,,1016.0,metar,0,metno_forecast,2,metno_forecast
2026,1,19,23,-1.0,metar,55,metar,0.0,metno_forecast,212,metno_forecast,7.0,metar,,,1016.0,metar,1,metno_forecast,1,metno_forecast
2026,1,20,0,-1.0,metar,51,metar,0.0,metno_forecast,214,metno_forecast,11.0,metar,,,1017.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,1,-1.0,metar,54,metar,0.0,metno_forecast,221,metno_forecast,11.5,metno_forecast,,,1018.0,metar,8,metno_forecast,1,metno_forecast
2026,1,20,2,-2.0,metar,49,metar,0.0,metno_forecast,248,metno_forecast,11.0,metar,,,1018.0,metar,0,metno_forecast,3,metno_forecast
2026,1,20,3,-3.0,metar,42,metar,0.0,metno_forecast,266,metno_forecast,11.0,metar,18.0,metar,1019.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,4,-3.0,metar,35,metar,0.0,metno_forecast,270,metar,28.0,metar,25.0,metar,1020.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,5,-4.0,metar,38,metar,0.0,metno_forecast,280,metar,13.0,metar,19.0,metar,1020.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,6,-5.0,metar,43,metar,0.0,metno_forecast,270,metar,15.0,metar,,,1021.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,7,-6.0,metar,45,metar,0.0,metno_forecast,272,metno_forecast,9.0,metar,,,1022.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,8,-7.0,metar,45,metar,0.0,metno_forecast,250,metar,13.0,metar,,,1022.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,9,-7.0,metar,47,metar,0.0,metno_forecast,280,metar,22.0,metar,19.0,metar,1023.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,10,-8.0,metar,49,metar,0.0,metno_forecast,250,metar,13.0,metar,16.0,metar,1024.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,11,-8.0,metar,51,metar,0.0,metno_forecast,264,metno_forecast,6.0,metar,,,1024.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,12,-9.0,metar,49,metar,0.0,metno_forecast,260,metar,15.0,metar,18.0,metar,1025.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,13,-9.0,metar,47,metar,0.0,metno_forecast,280,metar,11.0,metar,19.0,metar,1026.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,14,-9.0,metar,44,metar,0.0,metno_forecast,270,metar,20.0,metar,18.0,metar,1026.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,15,-8.0,metar,35,metar,0.0,metno_forecast,280,metar,24.0,metar,23.0,metar,1027.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,16,-7.0,metar,34,metar,0.0,metno_forecast,260,metar,15.0,metar,23.0,metar,1027.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,17,-7.0,metar,34,metar,0.0,metno_forecast,280,metar,15.0,metar,22.0,metar,1026.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,18,-7.0,metar,36,metar,0.0,metno_forecast,270,metar,15.0,metar,19.0,metar,1026.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,19,-6.0,metar,31,metar,0.0,metno_forecast,270,metar,17.0,metar,21.0,metar,1027.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,20,-6.0,metar,32,metar,0.0,metno_forecast,280,metar,22.0,metar,21.0,metar,1027.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,21,-7.0,metar,36,metar,0.0,metno_forecast,259,metno_forecast,11.9,metno_forecast,,,1028.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,22,-7.0,metar,36,metar,0.0,metno_forecast,280,metar,17.0,metar,17.0,metar,1030.0,metar,0,metno_forecast,1,metno_forecast
2026,1,20,23,-7.0,metar,39,metar,0.0,metno_forecast,260,metar,13.0,metar,17.0,metar,1031.0,metar,0,metno_forecast,1,metno_forecast
2026,1,21,0,-7.0,metar,39,metar,0.0,metno_forecast,249,metno_forecast,9.0,metar,,,1032.0,metar,0,metno_forecast,1,metno_forecast
2026,1,21,1,-7.0,metar,39,metar,0.0,metno_forecast,255,metno_forecast,7.0,metar,15.0,metar,1032.0,metar,0,metno_forecast,1,metno_forecast
2026,1,21,2,-7.0,metar,39,metar,0.0,metno_forecast,240,metar,13.0,metar,,,1033.0,metar,0,metno_forecast,1,metno_forecast
2026,1,21,3,-7.0,metar,39,metar,0.0,metno_forecast,247,metno_forecast,9.0,metar,,,1034.0,metar,0,metno_forecast,1,metno_forecast
2026,1,21,4,-8.0,metar,41,metar,0.0,metno_forecast,240,metar,13.0,metar,,,1034.0,metar,0,metno_forecast,1,metno_forecast
2026,1,21,5,-8.0,metar,39,metar,0.0,metno_forecast,260,metno_forecast,10.1,metno_forecast,,,1033.0,metar,0,metno_forecast,1,metno_forecast
2026,1,21,6,-7.8,metar,41,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1033.2,metno_forecast,0,metno_forecast,1,metno_forecast
2026,1,21,7,-8.0,metar,40,metar,0.0,metno_forecast,258,metno_forecast,8.3,metno_forecast,,,1034.0,metar,0,metno_forecast,1,metno_forecast
2026,1,21,8,-8.0,metar,39,metar,0.0,metno_forecast,290,metar,11.0,metar,,,1034.0,metar,0,metno_forecast,1,metno_forecast
2026,1,21,9,-8.0,metar,41,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1035.0,metar,0,metno_forecast,1,metno_forecast
2026,1,21,10,-8.0,metar,39,metar,0.0,metno_forecast,242,metno_forecast,9.0,metar,,,1034.0,metar,0,metno_forecast,1,metno_forecast
2026,1,21,11,-8.0,metar,44,metar,0.0,metno_forecast,236,metno_forecast,7.0,metar,,,1035.0,metar,0,metno_forecast,1,metno_forecast
2026,1,21,12,-7.0,metar,41,metar,0.0,metno_forecast,232,metno_forecast,6.0,metar,,,1035.0,metar,0,metno_forecast,1,metno_forecast
2026,1,21,13,-6.0,metar,39,metar,0.0,metno_forecast,234,metno_forecast,9.0,metar,,,1035.0,metar,0,metno_forecast,1,metno_forecast
2026,1,21,14,-6.0,metar,36,metar,0.0,metno_forecast,250,metar,15.0,metar,,,1035.0,metar,1,metno_forecast,1,metno_forecast
2026,1,21,15,-4.0,metar,33,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1034.0,metar,7,metno_forecast,1,metno_forecast
2026,1,21,16,-3.0,metar,32,metar,0.0,metno_forecast,180,metar,9.0,metar,,,1033.0,metar,8,metno_forecast,3,metno_forecast
2026,1,21,17,-2.0,metar,32,metar,0.0,metno_forecast,202,metno_forecast,7.9,metno_forecast,,,1032.0,metar,8,metno_forecast,3,metno_forecast
2026,1,21,18,-2.0,metar,31,metar,0.0,metno_forecast,190,metar,13.0,metar,16.0,metar,1029.0,metar,8,metno_forecast,3,metno_forecast
2026,1,21,19,-1.0,metar,39,metar,0.0,metno_forecast,156,metno_forecast,11.0,metar,,,1027.0,metar,8,metno_forecast,3,metno_forecast
2026,1,21,20,1.0,metar,51,metar,0.0,metno_forecast,158,metno_forecast,9.0,metar,18.0,metar,1026.0,metar,7,metno_forecast,3,metno_forecast
2026,1,21,21,1.0,metar,56,metar,0.0,metno_forecast,185,metno_forecast,14.8,metno_forecast,,,1026.0,metar,8,metar,3,metno_forecast
2026,1,21,22,2.0,metar,56,metar,0.0,metno_forecast,210,metno_forecast,6.0,metar,,,1025.0,metar,8,metar,3,metno_forecast
2026,1,21,23,2.0,metar,59,metar,0.0,metno_forecast,188,metno_forecast,7.0,metar,,,1024.0,metar,8,metar,3,metno_forecast
2026,1,22,0,3.0,metar,57,metar,0.0,metno_forecast,190,metno_forecast,11.0,metar,17.0,metar,1024.0,metar,6,metar,3,metno_forecast
2026,1,22,1,3.0,metar,52,metar,0.0,metno_forecast,197,metno_forecast,6.0,metar,,,1023.0,metar,4,metar,3,metno_forecast
2026,1,22,2,3.0,metar,52,metar,0.0,metno_forecast,205,metno_forecast,7.0,metar,,,1022.0,metar,8,metar,3,metno_forecast
2026,1,22,3,3.0,metar,44,metar,0.0,metno_forecast,207,metno_forecast,13.3,metno_forecast,,,1022.0,metar,8,metar,3,metno_forecast
2026,1,22,4,4.0,metar,42,metar,0.1,metno_forecast,204,metno_forecast,11.0,metar,,,1020.0,metar,8,metar,14,metno_forecast
2026,1,22,5,4.0,metar,42,metar,0.1,metno_forecast,200,metar,15.0,metar,19.0,metar,1019.0,metar,6,metar,14,metno_forecast
2026,1,22,6,4.0,metar,46,metar,0.0,metno_forecast,180,metar,7.0,metar,,,1018.0,metar,8,metar,3,metno_forecast
2026,1,22,7,4.0,metar,48,metar,0.0,metno_forecast,230,metar,13.0,metar,,,1017.0,metar,8,metar,3,metno_forecast
2026,1,22,8,4.0,metar,44,metar,0.0,metno_forecast,226,metno_forecast,16.6,metno_forecast,,,1016.0,metar,6,metar,3,metno_forecast
2026,1,22,9,4.0,metar,46,metar,0.0,metno_forecast,228,metno_forecast,15.8,metno_forecast,,,1016.0,metar,6,metar,3,metno_forecast
2026,1,22,10,4.0,metar,48,metar,0.0,metno_forecast,228,metno_forecast,7.0,metar,,,1016.0,metar,6,metar,3,metno_forecast
2026,1,22,11,3.0,metar,50,metar,0.0,metno_forecast,230,metno_forecast,11.0,metar,,,1017.0,metar,6,metar,3,metno_forecast
2026,1,22,12,3.0,metar,48,metar,0.0,metno_forecast,220,metar,11.0,metar,,,1017.0,metar,8,metno_forecast,3,metno_forecast
2026,1,22,13,4.0,metar,46,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1017.0,metar,7,metno_forecast,3,metno_forecast
2026,1,22,14,6.0,metar,44,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1018.0,metar,6,metno_forecast,3,metno_forecast
2026,1,22,15,6.0,metar,43,metar,0.0,metno_forecast,239,metno_forecast,11.0,metar,,,1017.0,metar,7,metno_forecast,3,metno_forecast
2026,1,22,16,7.0,metar,40,metar,0.0,metno_forecast,243,metno_forecast,6.0,metar,18.0,metar,1016.0,metar,7,metno_forecast,3,metno_forecast
2026,1,22,17,8.0,metar,35,metar,0.0,metno_forecast,246,metno_forecast,11.0,metar,19.0,metar,1016.0,metar,4,metar,3,metno_forecast
2026,1,22,18,8.0,metar,33,metar,0.0,metno_forecast,270,metar,17.0,metar,20.0,metar,1016.0,metar,2,metno_forecast,3,metno_forecast
2026,1,22,19,8.0,metar,33,metar,0.0,metno_forecast,250,metar,11.0,metar,18.0,metar,1016.0,metar,1,metno_forecast,2,metno_forecast
2026,1,22,20,8.0,metar,32,metar,0.0,metno_forecast,250,metar,13.0,metar,18.0,metar,1016.0,metar,5,metno_forecast,2,metno_forecast
2026,1,22,21,8.0,metar,34,metar,0.0,metno_forecast,270,metar,11.0,metar,17.0,metar,1016.0,metar,8,metno_forecast,3,metno_forecast
2026,1,22,22,8.0,metar,32,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1017.0,metar,8,metno_forecast,3,metno_forecast
2026,1,22,23,7.0,metar,36,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1018.0,metar,8,metno_forecast,3,metno_forecast
2026,1,23,0,6.0,metar,23,metar,0.0,metno_forecast,259,metno_forecast,9.0,metar,19.0,metar,1018.0,metar,8,metno_forecast,3,metno_forecast
2026,1,23,1,5.0,metar,24,metar,0.0,metno_forecast,274,metno_forecast,7.0,metar,,,1019.0,metar,8,metno_forecast,3,metno_forecast
2026,1,23,2,5.0,metar,20,metar,0.0,metno_forecast,270,metar,9.0,metar,,,1019.0,metar,8,metno_forecast,3,metno_forecast
2026,1,23,3,4.0,metar,21,metar,0.0,metno_forecast,260,metar,9.0,metar,,,1019.0,metar,8,metno_forecast,3,metno_forecast
2026,1,23,4,3.0,metar,23,metar,0.0,metno_forecast,270,metar,13.0,metar,19.0,metar,1020.0,metar,8,metno_forecast,3,metno_forecast
2026,1,23,5,3.0,metar,21,metar,0.0,metno_forecast,280,metar,19.0,metar,18.0,metar,1019.0,metar,8,metno_forecast,3,metno_forecast
2026,1,23,6,2.0,metar,25,metar,0.0,metno_forecast,280,metar,17.0,metar,20.0,metar,1020.0,metar,7,metno_forecast,3,metno_forecast
2026,1,23,7,2.0,metar,26,metar,0.0,metno_forecast,270,metar,15.0,metar,16.0,metar,1020.0,metar,6,metno_forecast,3,metno_forecast
2026,1,23,8,1.0,metar,28,metar,0.0,metno_forecast,280,metar,13.0,metar,20.0,metar,1020.0,metar,4,metno_forecast,3,metno_forecast
2026,1,23,9,0.0,metar,31,metar,0.0,metno_forecast,280,metar,13.0,metar,15.0,metar,1021.0,metar,5,metno_forecast,3,metno_forecast
2026,1,23,10,-1.0,metar,34,metar,0.0,metno_forecast,280,metar,7.0,metar,,,1021.0,metar,5,metno_forecast,3,metno_forecast
2026,1,23,11,-1.0,metar,34,metar,0.0,metno_forecast,290,metar,9.0,metar,,,1021.0,metar,6,metno_forecast,3,metno_forecast
2026,1,23,12,-1.0,metar,34,metar,0.0,metno_forecast,238,metno_forecast,7.0,metar,,,1022.0,metar,8,metno_forecast,3,metno_forecast
2026,1,23,13,0.0,metar,34,metar,0.0,metno_forecast,241,metno_forecast,7.0,metar,,,1022.0,metar,8,metno_forecast,3,metno_forecast
2026,1,23,14,0.0,metar,34,metar,0.0,metno_forecast,236,metno_forecast,9.0,metar,,,1022.0,metar,8,metno_forecast,3,metno_forecast
2026,1,23,15,1.0,metar,32,metar,0.0,metno_forecast,240,metar,19.0,metar,21.0,metar,1021.0,metar,8,metno_forecast,3,metno_forecast
2026,1,23,16,1.0,metar,29,metar,0.0,metno_forecast,260,metar,24.0,metar,28.0,metar,1021.0,metar,7,metno_forecast,3,metno_forecast
2026,1,23,17,1.0,metar,30,metar,0.0,metno_forecast,263,metno_forecast,11.0,metar,21.0,metar,1020.0,metar,8,metno_forecast,3,metno_forecast
2026,1,23,18,2.0,metar,25,metar,0.0,metno_forecast,250,metar,13.0,metar,20.0,metar,1019.0,metar,8,metno_forecast,3,metno_forecast
2026,1,23,19,2.0,metar,26,metar,0.0,metno_forecast,230,metar,13.0,metar,19.0,metar,1019.0,metar,8,metno_forecast,3,metno_forecast
2026,1,23,20,2.0,metar,25,metar,0.0,metno_forecast,250,metar,11.0,metar,20.0,metar,1020.0,metar,8,metno_forecast,3,metno_forecast
2026,1,23,21,2.0,metar,24,metar,0.0,metno_forecast,290,metar,17.0,metar,22.0,metar,1020.0,metar,8,metno_forecast,3,metno_forecast
2026,1,23,22,1.0,metar,18,metar,0.0,metno_forecast,280,metar,24.0,metar,26.0,metar,1021.0,metar,7,metno_forecast,3,metno_forecast
2026,1,23,23,-1.0,metar,23,metar,0.0,metno_forecast,280,metno_forecast,9.0,metar,22.0,metar,1023.0,metar,7,metno_forecast,3,metno_forecast
2026,1,24,0,-4.0,metar,41,metar,0.0,metno_forecast,310,metar,13.0,metar,17.0,metar,1026.0,metar,8,metno_forecast,3,metno_forecast
2026,1,24,1,-6.0,metar,43,metar,0.0,metno_forecast,300,metar,22.0,metar,25.0,metar,1027.0,metar,2,metno_forecast,3,metno_forecast
2026,1,24,2,-7.0,metar,22,metar,0.0,metno_forecast,300,metar,24.0,metar,30.0,metar,1029.0,metar,3,metno_forecast,2,metno_forecast
2026,1,24,3,-9.0,metar,26,metar,0.0,metno_forecast,300,metar,28.0,metar,28.0,metar,1031.0,metar,0,metno_forecast,2,metno_forecast
2026,1,24,4,-10.0,metar,30,metar,0.0,metno_forecast,314,metno_forecast,9.0,metar,22.0,metar,1032.0,metar,0,metno_forecast,1,metno_forecast
2026,1,24,5,-11.0,metar,31,metar,0.0,metno_forecast,300,metar,13.0,metar,18.0,metar,1032.0,metar,2,metno_forecast,1,metno_forecast
2026,1,24,6,-12.0,metar,34,metar,0.0,metno_forecast,300,metar,22.0,metar,23.0,metar,1033.0,metar,2,metno_forecast,2,metno_forecast
2026,1,24,7,-12.0,metar,36,metar,0.0,metno_forecast,310,metno_forecast,11.0,metar,19.0,metar,1034.0,metar,0,metno_forecast,2,metno_forecast
2026,1,24,8,-12.0,metar,39,metar,0.0,metno_forecast,314,metno_forecast,16.9,metno_forecast,,,1034.0,metar,0,metno_forecast,1,metno_forecast
2026,1,24,9,-12.0,metar,39,metar,0.0,metno_forecast,290,metar,20.0,metar,21.0,metar,1035.0,metar,0,metno_forecast,1,metno_forecast
2026,1,24,10,-13.0,metar,43,metar,0.0,metno_forecast,300,metar,20.0,metar,21.0,metar,1036.0,metar,4,metno_forecast,1,metno_forecast
2026,1,24,11,-13.0,metar,45,metar,0.0,metno_forecast,330,metno_forecast,16.6,metno_forecast,,,1036.0,metar,8,metno_forecast,3,metno_forecast
2026,1,24,12,-13.0,metar,41,metar,0.0,metno_forecast,331,metno_forecast,9.0,metar,,,1037.0,metar,8,metno_forecast,3,metno_forecast
2026,1,24,13,-12.0,metar,39,metar,0.0,metno_forecast,324,metno_forecast,14.4,metno_forecast,,,1038.0,metar,8,metno_forecast,3,metno_forecast
2026,1,24,14,-12.0,metar,36,metar,0.0,metno_forecast,328,metno_forecast,11.0,metar,17.0,metar,1039.0,metar,8,metno_forecast,3,metno_forecast
2026,1,24,15,-12.0,metar,36,metar,0.0,metno_forecast,324,metno_forecast,7.0,metar,,,1039.0,metar,8,metno_forecast,3,metno_forecast
2026,1,24,16,-11.0,metar,33,metar,0.0,metno_forecast,320,metno_forecast,9.0,metar,,,1038.0,metar,8,metno_forecast,3,metno_forecast
2026,1,24,17,-9.0,metar,30,metar,0.0,metno_forecast,322,metno_forecast,13.3,metno_forecast,,,1038.0,metar,6,metno_forecast,3,metno_forecast
2026,1,24,18,-8.0,metar,27,metar,0.0,metno_forecast,325,metno_forecast,9.0,metar,,,1037.0,metar,5,metno_forecast,3,metno_forecast
2026,1,24,19,-8.0,metar,26,metar,0.0,metno_forecast,330,metno_forecast,14.0,metno_forecast,,,1038.0,metar,6,metno_forecast,3,metno_forecast
2026,1,24,20,-8.0,metar,25,metar,0.0,metno_forecast,360,metar,15.0,metar,18.0,metar,1038.0,metar,4,metno_forecast,3,metno_forecast
2026,1,24,21,-8.0,metar,26,metar,0.0,metno_forecast,300,metar,15.0,metar,,,1038.0,metar,8,metno_forecast,3,metno_forecast
2026,1,24,22,-8.0,metar,25,metar,0.0,metno_forecast,340,metno_forecast,11.0,metar,,,1038.0,metar,8,metno_forecast,3,metno_forecast
2026,1,24,23,-8.0,metar,25,metar,0.0,metno_forecast,345,metno_forecast,6.0,metar,,,1039.0,metar,8,metno_forecast,3,metno_forecast
2026,1,25,0,-9.0,metar,26,metar,0.0,metno_forecast,350,metar,17.0,metar,14.0,metar,1039.0,metar,8,metno_forecast,3,metno_forecast
2026,1,25,1,-9.0,metar,28,metar,0.0,metno_forecast,348,metno_forecast,11.2,metno_forecast,,,1039.0,metar,8,metno_forecast,3,metno_forecast
2026,1,25,2,-9.0,metar,30,metar,0.0,metno_forecast,350,metno_forecast,6.0,metar,,,1040.0,metar,8,metno_forecast,3,metno_forecast
2026,1,25,3,-9.0,metar,31,metar,0.0,metno_forecast,356,metno_forecast,6.0,metar,,,1039.0,metar,2,metar,3,metno_forecast
2026,1,25,4,-9.0,metar,36,metar,0.0,metno_forecast,50,metar,15.0,metar,,,1039.0,metar,8,metno_forecast,3,metno_forecast
2026,1,25,5,-10.0,metar,27,metar,0.0,metno_forecast,40,metar,11.0,metar,,,1039.0,metar,4,metar,3,metno_forecast
2026,1,25,6,-10.0,metar,31,metar,0.0,metno_forecast,50,metar,20.0,metar,15.0,metar,1038.0,metar,8,metar,3,metno_forecast
2026,1,25,7,-11.0,metar,35,metar,0.0,metno_forecast,50,metar,19.0,metar,16.0,metar,1037.0,metar,8,metar,3,metno_forecast
2026,1,25,8,-11.0,metar,36,metar,0.0,metno_forecast,50,metar,15.0,metar,,,1037.0,metar,8,metar,3,metno_forecast
2026,1,25,9,-11.0,metar,38,metar,0.0,metno_forecast,50,metar,11.0,metar,,,1037.0,metar,6,metar,3,metno_forecast
2026,1,25,10,-11.0,metar,55,metar,0.0,metar,50,metar,17.0,metar,16.0,metar,1037.0,metar,8,metar,15,metar
2026,1,25,11,-12.0,metar,80,metar,0.0,metar,40,metar,13.0,metar,14.0,metar,1036.0,metar,8,metno_forecast,15,metar
2026,1,25,12,-12.0,metar,84,metar,0.0,metar,60,metar,11.0,metar,,,1035.0,metar,8,metno_forecast,15,metar
2026,1,25,13,-12.0,metar,84,metar,0.0,metar,50,metar,17.0,metar,,,1035.0,metar,8,metno_forecast,15,metar
2026,1,25,14,-12.0,metar,84,metar,0.1,metar,40,metar,17.0,metar,17.0,metar,1032.0,metar,8,metno_forecast,15,metar
2026,1,25,15,-12.0,metar,84,metar,0.1,metar,40,metar,19.0,metar,21.0,metar,1031.0,metar,8,metno_forecast,15,metar
2026,1,25,16,-11.0,metar,84,metar,0.2,metar,50,metar,15.0,metar,18.0,metar,1028.0,metar,8,metno_forecast,15,metar
2026,1,25,17,-11.0,metar,84,metar,0.1,metar,40,metar,20.0,metar,20.0,metar,1026.0,metar,8,metno_forecast,15,metar
2026,1,25,18,-11.0,metar,84,metar,0.1,metar,50,metar,20.0,metar,19.0,metar,1024.0,metar,8,metno_forecast,15,metar
2026,1,25,19,-11.0,metar,84,metar,0.0,metar,40,metar,15.0,metar,20.0,metar,1022.0,metar,8,metno_forecast,16,metno_forecast
2026,1,25,20,-9.0,metar,83,metar,0.0,metar,50,metar,11.0,metar,22.0,metar,1020.0,metar,8,metno_forecast,16,metno_forecast
2026,1,25,21,-9.0,metar,87,metar,0.0,metar,40,metar,19.0,metar,20.0,metar,1018.0,metar,8,metno_forecast,16,metno_forecast
2026,1,25,22,-8.0,metar,88,metar,0.0,metar,40,metar,13.0,metar,17.0,metar,1016.0,metar,8,metno_forecast,16,metno_forecast
2026,1,25,23,-7.0,metar,84,metar,0.1,metar,40,metar,19.0,metar,20.0,metar,1013.0,metar,6,metar,16,metno_forecast
2026,1,26,0,-7.0,metar,84,metar,0.0,metar,30,metar,17.0,metar,24.0,metar,1013.0,metar,4,metar,16,metno_forecast
2026,1,26,1,-7.0,metar,88,metar,0.1,metar,50,metar,20.0,metar,20.0,metar,1008.0,metar,2,metar,16,metno_forecast
2026,1,26,2,-6.0,metar,88,metar,0.0,metar,30,metar,9.0,metar,18.0,metar,1007.0,metar,6,metar,5,metar
2026,1,26,3,-6.0,metar,89,metar,0.0,metar,20,metar,13.0,metar,15.0,metar,1009.0,metar,8,metar,15,metno_forecast
2026,1,26,4,-6.0,metar,89,metar,0.0,metar,20,metar,7.0,metar,,,1009.0,metar,6,metar,5,metar
2026,1,26,5,-7.0,metar,88,metar,0.0,metno_forecast,20,metar,15.0,metar,19.0,metar,1008.0,metar,8,metar,3,metno_forecast
2026,1,26,6,-7.0,metar,88,metar,0.0,metno_forecast,7,metno_forecast,11.0,metar,19.0,metar,1008.0,metar,8,metar,3,metno_forecast
2026,1,26,7,-7.0,metar,88,metar,0.0,metno_forecast,40,metar,9.0,metar,,,1008.0,metar,8,metar,3,metno_forecast
2026,1,26,8,-7.0,metar,88,metar,0.0,metno_forecast,30,metar,6.0,metar,,,1008.0,metar,6,metar,5,metar
2026,1,26,9,-7.0,metar,88,metar,0.0,metar,20,metar,11.0,metar,,,1008.0,metar,8,metar,5,metar
2026,1,26,10,-7.0,metar,88,metar,0.0,metar,349,metno_forecast,6.0,metar,,,1009.0,metar,2,metar,3,metno_forecast
2026,1,26,11,-8.0,metar,88,metar,0.0,metar,360,metar,6.0,metar,,,1009.0,metar,2,metar,5,metar
2026,1,26,12,-7.0,metar,84,metar,0.0,metno_forecast,335,metno_forecast,9.0,metar,,,1009.0,metar,8,metar,3,metno_forecast
2026,1,26,13,-7.0,metar,84,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1010.0,metar,8,metar,3,metno_forecast
2026,1,26,14,-7.0,metar,77,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1010.0,metar,8,metar,3,metno_forecast
2026,1,26,15,-7.0,metar,81,metar,0.0,metno_forecast,310,metar,9.0,metar,,,1010.0,metar,8,metar,3,metno_forecast
2026,1,26,16,-6.0,metar,81,metar,0.0,metno_forecast,313,metno_forecast,7.0,metar,,,1009.0,metar,6,metar,5,metar
2026,1,26,17,-5.0,metar,78,metar,0.0,metar,310,metar,11.0,metar,,,1008.0,metar,4,metar,3,metno_forecast
